"playerID","yearID","teamID","lgID","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","IBB","SO","SH","SF","HBP","GIDP"
"220507",2019,"Bourne Braves","Cape Cod League",35,124,23,36,8,0,6,16,1,1,11,0,36,0,1,1,0
"220924",2019,"Carolina Vipers","Southern Collegiate League",27,81,13,21,3,0,5,12,1,1,16,0,28,0,1,1,0
"220046",2019,"Mansfield Destroyers","New York Collegiate",16,43,8,12,1,0,1,11,1,1,5,0,14,0,1,3,0
"220008",2019,"Lexington County Blowfish","Coastal Plain League",19,59,8,10,3,0,0,4,1,1,7,0,14,0,1,2,0
"217863",2019,"Trenton Generals","Atlantic Collegiate",18,34,4,6,0,0,0,4,1,1,5,0,10,0,1,3,0
"220330",2019,"Norcross Astros","Sun Belt League",8,24,9,11,1,0,1,8,1,1,5,0,2,0,1,3,0
"219503",2019,"Hannibal Hoots","Prospect League",41,117,24,22,3,0,4,9,1,1,33,0,48,0,0,3,0
"221190",2019,"Quincy Gems","Prospect League",33,83,13,17,3,0,0,11,1,1,19,0,31,0,0,2,0
"217981",2019,"Alexandria Aces","Cal Ripken League",28,84,11,28,5,2,3,15,1,1,5,0,27,0,0,3,0
"217820",2019,"DuPage Pistol Shrimp","Prospect League",24,55,11,14,1,0,0,6,1,1,8,0,14,0,0,1,0
"222584",2019,"Kelowna Falcons","West Coast League",11,34,4,5,1,1,2,4,1,1,6,0,13,0,0,1,0
"215943",2019,"Falmouth Commodores","Cape Cod League",15,35,3,7,4,0,0,2,1,1,4,0,13,0,0,0,0
"219306",2019,"Fond du Lac Dock Spiders","Northwoods League",13,48,13,14,3,0,2,6,1,1,5,0,10,0,0,2,0
"213285",2019,"Watertown Rapids","Perfect Game League",8,31,2,7,1,0,0,4,1,1,1,0,10,0,0,2,0
"210168",2019,"Riverhead Tomcats","Hamptons League",13,40,6,8,1,0,2,6,1,1,5,0,10,0,0,0,0
"222114",2019,"Riverhead Tomcats","Hamptons League",9,23,4,5,2,0,0,0,1,1,2,0,10,0,0,0,0
"220296",2019,"Bismarck Larks","Northwoods League",5,19,3,5,1,1,0,2,1,1,0,0,8,0,0,1,0
"212526",2019,"New York Phenoms","Atlantic Collegiate",10,31,5,9,5,0,0,5,1,1,4,0,6,0,0,2,0
"212383",2019,"Grand Lake Mariners","Great Lakes Collegiate League",7,22,6,7,0,0,0,3,1,1,4,0,6,0,0,1,0
"221150",2019,"Clearwater Outlaws","Kansas Collegiate League",9,27,3,5,2,0,1,3,1,1,1,0,3,0,0,2,0
"205077",2019,"Harwich Mariners","Cape Cod League",5,13,1,2,0,0,0,0,1,1,0,0,3,0,0,1,0
"213884",2019,"Yarmouth-Dennis Red Sox","Cape Cod League",10,14,2,2,0,0,0,3,1,1,3,0,3,0,0,0,0
"209947",2019,"Arroyo Seco Saints","California Collegiate League",7,26,3,3,0,0,0,1,1,1,1,0,3,0,0,0,0
"215464",2019,"Hyannis Harbor Hawks","Cape Cod League",9,38,6,12,2,0,1,3,1,1,0,0,2,0,0,0,0
"220533",2019,"Mooresville Spinners","Southern Collegiate League",6,20,4,6,3,0,0,5,1,1,4,0,1,0,0,0,0
"220748",2019,"D.C. Grays","Cal Ripken League",34,106,15,22,3,1,2,16,0,1,23,0,31,2,1,2,0
"218197",2019,"Bourne Braves","Cape Cod League",5,9,1,3,0,0,0,1,0,1,4,0,2,2,0,0,0
"215260",2019,"Palm Springs POWER","Southern California League",16,49,9,12,1,0,0,10,0,1,8,0,16,1,1,1,0
"213912",2019,"Kokomo Jackrabbits","Northwoods League",16,50,4,10,1,0,0,7,0,1,8,0,21,1,0,1,0
"217883",2019,"Peninsula Pilots","Coastal Plain League",7,15,0,1,1,0,0,0,0,1,1,0,9,1,0,0,0
"213079",2019,"Danville Dans","Prospect League",18,47,12,11,1,0,4,16,0,1,6,0,15,0,2,4,0
"206816",2019,"High Point-Thomasville HiToms","Coastal Plain League",20,63,6,19,3,0,0,7,0,1,7,0,20,0,1,1,0
"210073",2019,"Cotuit Kettleers","Cape Cod League",22,65,10,12,2,0,0,9,0,1,7,0,16,0,1,0,0
"221913",2019,"New Market Rebels","Valley League",14,30,1,7,0,0,0,3,0,1,2,0,16,0,1,0,0
"204292",2019,"Cotuit Kettleers","Cape Cod League",28,77,15,25,7,0,4,24,0,1,12,0,15,0,1,1,0
"205071",2019,"Mankato MoonDogs","Northwoods League",14,30,6,6,1,1,0,3,0,1,5,0,14,0,1,1,0
"220531",2019,"Carolina Vipers","Southern Collegiate League",15,50,11,19,5,0,5,20,0,1,7,0,13,0,1,2,0
"214805",2019,"Danville Dans","Prospect League",14,42,13,10,2,1,0,7,0,1,10,0,9,0,1,1,0
"198174",2019,"Cape Catfish","Prospect League",5,6,1,3,2,0,0,2,0,1,0,0,0,0,1,0,0
"206099",2019,"Forest City Owls","Coastal Plain League",34,71,9,19,7,0,1,11,0,1,10,0,22,0,0,3,0
"210121",2019,"Brewster Whitecaps","Cape Cod League",18,36,4,7,2,0,2,3,0,1,6,0,18,0,0,4,0
"201653",2019,"Marthas Vineyard Sharks","New England Collegiate League",13,42,5,9,1,0,2,8,0,1,5,0,18,0,0,0,0
"218015",2019,"Port Angeles Lefties","West Coast League",12,23,2,2,1,0,0,0,0,1,2,0,12,0,0,1,0
"205748",2019,"Wenatchee AppleSox","West Coast League",6,22,2,4,0,0,1,1,0,1,2,0,11,0,0,2,0
"220094",2019,"St. Cloud Rox","Northwoods League",22,74,11,14,6,0,2,8,0,1,6,0,10,0,0,3,0
"216017",2019,"Chatham Anglers","Cape Cod League",20,51,4,8,1,0,0,1,0,1,4,0,10,0,0,2,0
"218493",2019,"Yakima Valley Pippins","West Coast League",10,28,4,4,0,0,0,2,0,1,9,0,10,0,0,0,0
"219947",2019,"Wisconsin Rapids Rafters","Northwoods League",8,17,1,2,0,0,0,0,0,1,3,0,10,0,0,0,0
"217805",2019,"Kalamazoo Growlers","Northwoods League",15,54,7,11,1,0,2,9,0,1,4,0,9,0,0,0,0
"207417",2019,"New Bedford Bay Sox","New England Collegiate League",8,26,3,4,0,0,1,2,0,1,1,0,8,0,0,2,0
"205414",2019,"Keene Swamp Bats","New England Collegiate League",7,24,7,5,1,0,0,0,0,1,5,0,7,0,0,1,0
"219934",2019,"Wisconsin Rapids Rafters","Northwoods League",7,18,1,2,0,0,0,1,0,1,2,0,6,0,0,0,0
"224664",2019,"Kalamazoo Growlers","Northwoods League",6,18,2,2,1,0,0,0,0,1,3,0,5,0,0,0,0
"219236",2019,"Geneva Red Wings","Perfect Game League",4,11,2,6,2,0,0,6,0,1,3,0,4,0,0,2,0
"215072",2019,"Covington Lumberjacks","Valley League",8,11,1,0,0,0,0,0,0,1,4,0,3,0,0,1,0
"213847",2019,"Portland Pickles","West Coast League",3,4,0,1,1,0,0,0,0,1,2,0,3,0,0,1,0
"218241",2019,"Marthas Vineyard Sharks","New England Collegiate League",2,4,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0
"214139",2019,"West Virginia Miners","Prospect League",4,3,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0
"222004",2019,"San Diego Force","Southern California League",2,5,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0
"206468",2019,"Upper Valley Nighthawks","New England Collegiate League",4,11,3,3,0,0,0,0,0,1,1,0,1,0,0,1,0
"221885",2019,"Florence RedWolves","Coastal Plain League",1,3,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
"219766",2019,"Victoria HarbourCats","West Coast League",3,4,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0
"221734",2019,"Peninsula Pilots","Coastal Plain League",2,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"213061",2019,"Inland Valley Pirates","Southern California League",1,4,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0
"222425",2019,"Academy Barons","California Collegiate League",1,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"213604",2019,"Mooresville Spinners","Southern Collegiate League",26,68,27,26,7,0,1,9,14,0,17,0,13,0,1,7,0
"215073",2019,"Carolina Vipers","Southern Collegiate League",13,46,11,15,2,0,1,6,13,0,6,0,13,0,1,0,0
"207317",2019,"Orange County Riptide","California Collegiate League",30,86,15,13,2,1,0,8,10,0,5,0,23,0,0,0,0
"213425",2019,"Mankato MoonDogs","Northwoods League",50,180,34,43,10,0,11,33,9,0,22,0,46,0,3,12,0
"220492",2019,"Wenatchee AppleSox","West Coast League",27,92,18,22,2,1,0,10,9,0,18,0,33,0,3,2,0
"219510",2019,"Seminole County Scorpions","Florida Collegiate League",31,77,10,13,3,0,1,3,9,0,13,0,35,0,1,5,0
"221328",2019,"Amsterdam Mohawks","Perfect Game League",43,136,32,45,3,1,2,27,9,0,12,0,17,0,0,1,0
"218079",2019,"Gaithersburg Giants","Cal Ripken League",32,82,24,19,5,1,2,12,8,0,30,0,30,1,3,11,0
"221453",2019,"Santa Barbara Foresters","California Collegiate League",21,68,16,20,2,2,0,8,8,0,7,0,13,1,1,0,0
"217893",2019,"Hamilton Joes","Great Lakes Collegiate League",25,87,22,24,12,0,1,14,8,0,8,0,25,0,2,3,0
"220252",2019,"Wichita Sluggers","Sunflower Collegiate League",15,46,17,14,2,1,1,10,8,0,15,0,7,0,0,4,0
"206278",2019,"Keene Swamp Bats","New England Collegiate League",29,92,19,25,3,0,4,16,7,0,4,0,32,0,0,4,0
"218743",2019,"Wilmington Sharks","Coastal Plain League",24,85,10,22,7,1,1,6,7,0,8,0,21,0,0,3,0
"213408",2019,"High Point-Thomasville HiToms","Coastal Plain League",37,124,19,23,3,0,4,20,6,0,13,0,56,0,2,4,0
"205346",2019,"Marthas Vineyard Sharks","New England Collegiate League",34,121,30,29,6,1,6,25,6,0,24,0,26,0,2,6,0
"213273",2019,"Valley Blue Sox","New England Collegiate League",26,103,28,40,4,2,1,12,6,0,10,0,22,0,1,4,0
"205077",2019,"Orleans Firebirds","Cape Cod League",21,64,12,20,3,1,0,2,6,0,12,0,9,0,0,1,0
"220686",2019,"Academy Barons","California Collegiate League",17,48,2,12,2,0,0,8,5,0,7,0,15,3,2,0,0
"204715",2019,"Galion Graders","Great Lakes Collegiate League",31,105,17,25,7,0,2,17,5,0,15,0,34,2,2,6,0
"218696",2019,"FCA Braves","Cal Ripken League",22,62,11,13,2,0,2,8,5,0,11,0,11,1,2,0,0
"207775",2019,"Kokomo Jackrabbits","Northwoods League",34,88,12,11,2,0,0,2,5,0,20,0,47,1,0,2,0
"212643",2019,"Port Angeles Lefties","West Coast League",29,79,15,23,2,2,1,7,5,0,9,0,26,1,0,0,0
"215971",2019,"Brewster Whitecaps","Cape Cod League",10,42,8,12,2,1,1,2,5,0,2,0,8,1,0,1,0
"220625",2019,"Rockford Rivets","Northwoods League",29,87,11,21,2,1,0,13,5,0,21,0,20,0,3,0,0
"218346",2019,"DeLand Suns","Florida Collegiate League",24,50,17,12,4,1,2,19,5,0,23,0,21,0,2,1,0
"214053",2019,"Hyannis Harbor Hawks","Cape Cod League",32,101,13,15,5,0,1,4,5,0,14,0,37,0,0,4,0
"212885",2019,"FCA Braves","Cal Ripken League",20,71,15,16,2,0,4,12,5,0,5,0,24,0,0,1,0
"215503",2019,"Mystic Schooners","New England Collegiate League",13,50,10,19,2,0,4,10,5,0,8,0,14,0,0,2,0
"207631",2019,"Bristol Blues","Futures League",13,49,15,13,2,0,2,8,5,0,13,0,14,0,0,1,0
"220225",2019,"Gaithersburg Giants","Cal Ripken League",15,36,9,10,0,0,0,3,5,0,10,0,14,0,0,1,0
"197681",2019,"Fayetteville SwampDogs","Coastal Plain League",8,32,10,10,2,0,0,1,5,0,7,0,9,0,0,0,0
"214391",2019,"Piedmont Pride","Southern Collegiate League",8,21,6,4,1,0,0,2,5,0,6,0,7,0,0,1,0
"204911",2019,"Clarinda As","MINK League",13,51,8,13,3,2,0,13,5,0,5,0,6,0,0,2,0
"221061",2019,"Geneva Red Wings","Perfect Game League",14,39,16,12,2,1,0,7,4,0,10,0,10,3,0,6,0
"221695",2019,"Orange County Riptide","California Collegiate League",25,42,4,7,2,0,0,5,4,0,4,0,17,1,1,0,0
"219391",2019,"Bend Elks","West Coast League",18,45,4,5,2,0,0,7,4,0,11,0,11,1,1,1,0
"221526",2019,"San Diego Force","Southern California League",10,25,3,4,2,1,0,4,4,0,6,0,6,1,1,3,0
"205177",2019,"Bethesda Big Train","Cal Ripken League",2,4,2,2,0,0,0,1,4,0,3,0,1,1,0,0,0
"221601",2019,"Traverse City Pit Spitters","Northwoods League",38,126,15,28,7,0,2,22,4,0,14,0,57,0,3,4,0
"219081",2019,"Hays Larks","Kansas Collegiate League",13,39,9,10,4,0,0,9,4,0,4,0,8,0,3,4,0
"219554",2019,"Madison Mallards","Northwoods League",19,65,8,24,1,0,0,11,4,0,2,0,8,0,2,5,0
"219979",2019,"Utica Blue Sox","Perfect Game League",32,116,13,33,6,3,1,25,4,0,11,0,31,0,1,7,0
"218602",2019,"Port Angeles Lefties","West Coast League",35,98,13,24,5,0,1,12,4,0,11,0,27,0,1,2,0
"221991",2019,"Vermont Mountaineers","New England Collegiate League",17,52,6,10,6,0,0,4,4,0,6,0,23,0,1,1,0
"212658",2019,"Albany Dutchmen","Perfect Game League",13,47,6,8,1,1,0,3,4,0,5,0,16,0,1,0,0
"216005",2019,"Bourne Braves","Cape Cod League",17,39,8,12,1,0,0,1,4,0,2,0,15,0,1,1,0
"198230",2019,"Champion City Kings","Prospect League",21,67,3,16,1,0,1,8,4,0,2,0,14,0,1,2,0
"207491",2019,"Terre Haute REX","Prospect League",10,28,5,11,1,0,1,6,4,0,6,0,3,0,1,0,0
"212676",2019,"Quincy Gems","Prospect League",18,73,14,16,2,0,2,9,4,0,7,0,31,0,0,5,0
"218291",2019,"Licking County Settlers","Great Lakes Collegiate League",23,42,7,10,1,0,1,4,4,0,7,0,22,0,0,3,0
"206279",2019,"Purcellville Cannons","Valley League",9,19,4,3,1,0,0,3,4,0,4,0,3,0,0,2,0
"218468",2019,"Gaithersburg Giants","Cal Ripken League",21,53,7,9,0,0,0,1,3,0,14,0,26,3,0,4,0
"220805",2019,"North Jersey Eagles","Atlantic Collegiate",31,80,12,24,8,1,0,8,3,0,14,0,9,3,0,2,0
"212516",2019,"Hyannis Harbor Hawks","Cape Cod League",22,54,9,10,2,0,0,4,3,0,5,0,17,1,1,5,0
"213281",2019,"Cape Catfish","Prospect League",19,66,16,21,8,0,3,20,3,0,7,0,28,1,0,3,0
"218014",2019,"Port Angeles Lefties","West Coast League",13,22,2,3,0,0,0,3,3,0,1,0,10,1,0,0,0
"225254",2019,"Cheney Diamond Dawgs","Sunflower Collegiate League",12,32,7,5,1,0,0,2,3,0,6,0,6,1,0,3,0
"219042",2019,"Cincinnati Steam","Great Lakes Collegiate League",23,84,18,22,2,2,8,26,3,0,11,0,35,0,3,0,0
"214827",2019,"Bethesda Big Train","Cal Ripken League",36,123,35,38,7,0,3,25,3,0,31,0,26,0,3,0,0
"213638",2019,"Cape Catfish","Prospect League",23,82,16,23,7,1,1,11,3,0,5,0,17,0,1,0,0
"221033",2019,"Allentown Railers","Atlantic Collegiate",22,59,14,13,1,1,0,11,3,0,11,0,12,0,1,4,0
"225896",2019,"Lake Norman Copperheads","Southern Collegiate League",18,50,6,11,3,0,0,4,3,0,13,0,24,0,0,3,0
"204973",2019,"San Luis Obispo Blues","California Collegiate League",24,62,9,14,2,1,1,7,3,0,11,0,16,0,0,1,0
"201077",2019,"Utica Blue Sox","Perfect Game League",16,50,5,7,2,1,0,2,3,0,9,0,15,0,0,1,0
"219371",2019,"Amsterdam Mohawks","Perfect Game League",22,67,16,14,1,0,1,9,3,0,8,0,12,0,0,5,0
"224312",2019,"Mulvane Patriots","Sunflower Collegiate League",8,27,7,5,1,1,1,3,3,0,4,0,11,0,0,3,0
"218064",2019,"Westhampton Aviators","Hamptons League",8,30,9,11,4,0,1,12,3,0,6,0,11,0,0,1,0
"220754",2019,"Mooresville Spinners","Southern Collegiate League",15,30,5,5,1,0,1,4,3,0,2,0,10,0,0,0,0
"219454",2019,"Arroyo Seco Saints","California Collegiate League",15,61,15,24,1,0,3,10,3,0,7,0,7,0,0,0,0
"202597",2019,"Norcross Astros","Sun Belt League",2,3,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0
"219615",2019,"Carolina Vipers","Southern Collegiate League",3,7,3,3,0,0,1,3,3,0,3,0,0,0,0,0,0
"221988",2019,"FCA Braves","Cal Ripken League",15,33,1,4,2,0,0,6,2,0,8,0,14,4,2,0,0
"213010",2019,"Orleans Firebirds","Cape Cod League",35,77,15,13,1,1,1,7,2,0,5,0,37,1,1,0,0
"218665",2019,"San Luis Obispo Blues","California Collegiate League",35,102,13,26,3,1,2,18,2,0,12,0,30,1,1,2,0
"219252",2019,"Santa Barbara Foresters","California Collegiate League",13,27,2,2,0,0,0,2,2,0,5,0,11,1,1,3,0
"218075",2019,"Sag Harbor Whalers","Hamptons League",20,52,7,9,0,1,0,3,2,0,2,0,22,1,0,1,0
"214593",2019,"Kokomo Jackrabbits","Northwoods League",2,4,1,2,1,0,0,0,2,0,3,0,1,1,0,1,0
"218033",2019,"Gaithersburg Giants","Cal Ripken League",21,58,8,11,1,1,4,16,2,0,15,0,23,0,3,1,0
"213327",2019,"Winter Garden Squeeze","Florida Collegiate League",34,107,17,35,5,0,5,17,2,0,23,0,20,0,3,5,0
"210213",2019,"Brewster Whitecaps","Cape Cod League",21,71,9,20,4,0,1,9,2,0,3,0,15,0,3,4,0
"224795",2019,"Rockford Rivets","Northwoods League",12,45,8,11,1,0,3,10,2,0,5,0,15,0,2,0,0
"218132",2019,"La Crosse Loggers","Northwoods League",31,89,11,14,3,0,1,6,2,0,13,0,32,0,1,4,0
"220193",2019,"North Jersey Eagles","Atlantic Collegiate",25,65,4,11,1,0,0,7,2,0,7,0,24,0,1,2,0
"201684",2019,"New Market Rebels","Valley League",31,60,4,12,2,0,0,3,2,0,7,0,21,0,1,4,0
"225891",2019,"Statesville Owls","Southern Collegiate League",20,63,10,16,0,0,0,6,2,0,9,0,20,0,1,0,0
"217881",2019,"Amsterdam Mohawks","Perfect Game League",15,51,4,10,2,0,1,5,2,0,8,0,17,0,1,2,0
"221394",2019,"Southampton Breakers","Hamptons League",22,78,11,20,6,0,0,7,2,0,8,0,16,0,1,1,0
"213384",2019,"Olean Oilers","New York Collegiate",14,35,9,12,2,0,1,10,2,0,8,0,8,0,1,4,0
"221770",2019,"Charlotte Crushers","Southern Collegiate League",3,7,0,0,0,0,0,2,2,0,3,0,1,0,1,0,0
"214854",2019,"Santa Barbara Foresters","California Collegiate League",37,133,34,35,6,2,7,29,2,0,27,0,57,0,0,1,0
"225592",2019,"Healdsburg Prune Packers","California Collegiate League",34,102,29,26,4,1,3,24,2,0,20,0,36,0,0,2,0
"214658",2019,"Wenatchee AppleSox","West Coast League",21,75,17,19,6,0,1,14,2,0,9,0,23,0,0,2,0
"221574",2019,"Clearwater Outlaws","Kansas Collegiate League",17,36,8,5,1,0,0,1,2,0,6,0,18,0,0,4,0
"221220",2019,"Ocean State Waves","New England Collegiate League",16,39,9,8,2,0,2,5,2,0,9,0,16,0,0,0,0
"207958",2019,"Walla Walla Sweets","West Coast League",16,46,8,10,0,1,0,3,2,0,7,0,14,0,0,2,0
"220116",2019,"Carolina Vipers","Southern Collegiate League",18,52,8,12,1,0,0,3,2,0,10,0,14,0,0,1,0
"214505",2019,"Inland Valley Bucs","Southern California League",10,19,2,3,0,0,0,1,2,0,2,0,12,0,0,0,0
"215265",2019,"Inland Valley Pirates","Southern California League",5,14,3,4,0,0,0,0,2,0,0,0,8,0,0,2,0
"217975",2019,"Southern Ohio Copperheads","Great Lakes Collegiate League",5,13,0,1,0,0,0,0,2,0,1,0,8,0,0,0,0
"213442",2019,"Harwich Mariners","Cape Cod League",9,18,4,4,2,0,0,1,2,0,2,0,7,0,0,2,0
"214761",2019,"Fond du Lac Dock Spiders","Northwoods League",7,21,3,3,0,1,0,3,2,0,6,0,6,0,0,1,0
"205164",2019,"Port Angeles Lefties","West Coast League",6,18,3,4,1,0,1,3,2,0,2,0,6,0,0,1,0
"220505",2019,"Healdsburg Prune Packers","California Collegiate League",7,16,5,4,0,1,0,3,2,0,7,0,5,0,0,1,0
"212499",2019,"Clarinda As","MINK League",6,22,5,5,1,1,1,6,2,0,3,0,5,0,0,1,0
"218704",2019,"Bismarck Larks","Northwoods League",12,42,8,15,1,0,3,10,2,0,7,0,5,0,0,0,0
"214005",2019,"Santa Barbara Foresters","California Collegiate League",3,8,2,1,0,0,0,0,2,0,3,0,5,0,0,0,0
"215422",2019,"Peninsula Pilots","Coastal Plain League",4,15,4,4,1,0,1,3,2,0,2,0,4,0,0,1,0
"214045",2019,"Falmouth Commodores","Cape Cod League",5,12,2,4,0,0,0,0,2,0,0,0,4,0,0,1,0
"218257",2019,"Cape Catfish","Prospect League",3,10,1,2,0,0,0,2,2,0,6,0,3,0,0,0,0
"215229",2019,"Lakeshore Chinooks","Northwoods League",4,13,4,4,1,0,0,3,2,0,4,0,3,0,0,0,0
"203762",2019,"Ocean Gulls","Atlantic Collegiate",5,9,2,2,0,0,0,0,2,0,2,0,3,0,0,0,0
"218783",2019,"Charlottesville TomSox","Valley League",2,6,2,2,0,0,0,1,2,0,0,0,3,0,0,0,0
"199027",2019,"Santa Barbara Foresters","California Collegiate League",2,6,0,1,0,0,0,0,2,0,0,0,2,0,0,3,0
"215499",2019,"Chatham Anglers","Cape Cod League",2,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0
"220032",2019,"Glens Falls Dragons","Perfect Game League",21,54,11,11,4,0,0,9,1,0,15,0,15,2,1,1,0
"219539",2019,"Harrisonburg Turks","Valley League",12,24,1,6,0,0,0,4,1,0,4,0,8,2,1,0,0
"212981",2019,"Willmar Stingers","Northwoods League",10,28,6,8,1,0,0,3,1,0,3,0,11,1,2,2,0
"212413",2019,"Southern Ohio Copperheads","Great Lakes Collegiate League",25,103,17,34,4,0,1,15,1,0,19,0,25,1,1,1,0
"213465",2019,"Matsu Miners","Alaska Summer League",29,79,11,13,4,1,0,6,1,0,14,0,23,1,1,2,0
"214655",2019,"Kelowna Falcons","West Coast League",14,39,4,6,2,0,0,2,1,0,9,0,19,1,1,2,0
"216034",2019,"Orange County Riptide","California Collegiate League",26,61,5,15,4,0,2,14,1,0,7,0,16,1,1,0,0
"217821",2019,"Arroyo Seco Saints","California Collegiate League",9,24,5,2,1,0,0,2,1,0,7,0,1,1,1,2,0
"227928",2019,"Genesee Rapids","New York Collegiate",20,61,15,13,4,1,2,11,1,0,14,0,23,1,0,0,0
"206977",2019,"Front Royal Cardinals","Valley League",15,46,3,8,1,0,1,4,1,0,3,0,14,1,0,1,0
"201244",2019,"Asheboro Copperheads","Coastal Plain League",26,103,18,28,5,0,3,18,1,0,12,0,11,1,0,4,0
"218350",2019,"Morehead City Marlins","Coastal Plain League",10,28,7,10,1,0,1,2,1,0,4,0,9,1,0,2,0
"219019",2019,"Geneva Red Wings","Perfect Game League",2,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"221203",2019,"Elmira Pioneers","Perfect Game League",28,107,21,34,7,2,1,20,1,0,6,0,27,0,2,6,0
"224373",2019,"Battle Creek Bombers","Northwoods League",20,70,9,9,1,0,0,4,1,0,4,0,25,0,2,0,0
"218787",2019,"North Fork Ospreys","Hamptons League",22,55,6,6,1,0,0,4,1,0,5,0,24,0,2,3,0
"220134",2019,"Purcellville Cannons","Valley League",12,41,4,11,2,0,1,6,1,0,3,0,5,0,2,2,0
"210260",2019,"Lexington County Blowfish","Coastal Plain League",25,88,16,16,3,0,5,13,1,0,12,0,42,0,1,5,0
"220276",2019,"Edenton Steamers","Coastal Plain League",35,102,17,24,5,0,6,19,1,0,17,0,39,0,1,2,0
"218218",2019,"St. Cloud Rox","Northwoods League",27,100,10,25,4,0,0,8,1,0,11,0,34,0,1,2,0
"206163",2019,"Bellingham Bells","West Coast League",12,32,6,8,2,0,0,1,1,0,5,0,16,0,1,2,0
"220600",2019,"Port Angeles Lefties","West Coast League",29,65,9,15,4,0,1,8,1,0,8,0,15,0,1,0,0
"225458",2019,"Kalamazoo Growlers","Northwoods League",13,41,7,8,1,0,2,5,1,0,11,0,12,0,1,0,0
"218849",2019,"Lexington County Blowfish","Coastal Plain League",16,55,10,15,1,0,0,5,1,0,5,0,8,0,1,2,0
"201760",2019,"Wisconsin Rapids Rafters","Northwoods League",18,53,6,9,1,0,1,7,1,0,3,0,6,0,1,1,0
"225848",2019,"Sanford River Rats","Florida Collegiate League",8,17,1,0,0,0,0,1,1,0,2,0,5,0,1,1,0
"213828",2019,"Morehead City Marlins","Coastal Plain League",3,10,0,1,0,0,0,2,1,0,1,0,5,0,1,0,0
"214871",2019,"Licking County Settlers","Great Lakes Collegiate League",5,17,2,5,2,0,0,9,1,0,1,0,4,0,1,1,0
"220403",2019,"Falmouth Commodores","Cape Cod League",20,60,12,10,1,0,5,9,1,0,10,0,30,0,0,5,0
"221773",2019,"Martinsville Mustangs","Coastal Plain League",22,61,9,8,0,0,1,4,1,0,11,0,30,0,0,1,0
"213539",2019,"Westfield Starfires","Futures League",30,60,12,11,3,0,0,3,1,0,7,0,21,0,0,9,0
"221621",2019,"Sanford Mainers","New England Collegiate League",12,34,3,4,1,0,0,1,1,0,4,0,18,0,0,3,0
"213910",2019,"Harwich Mariners","Cape Cod League",17,55,3,11,1,0,0,4,1,0,3,0,17,0,0,0,0
"218643",2019,"Sag Harbor Whalers","Hamptons League",16,48,8,10,3,0,0,6,1,0,8,0,16,0,0,2,0
"219858",2019,"Hutchinson Monarchs","Sunflower Collegiate League",15,58,11,18,2,2,0,15,1,0,7,0,16,0,0,2,0
"218114",2019,"Wenatchee AppleSox","West Coast League",9,34,2,3,0,0,0,0,1,0,4,0,16,0,0,0,0
"218008",2019,"Alpharetta Aviators","Sun Belt League",16,46,4,10,1,0,0,5,1,0,2,0,16,0,0,0,0
"218853",2019,"Lexington County Blowfish","Coastal Plain League",15,49,6,8,3,0,0,6,1,0,5,0,14,0,0,1,0
"212734",2019,"Marietta Patriots","Sun Belt League",17,37,3,9,2,0,0,4,1,0,7,0,14,0,0,0,0
"204651",2019,"Charlottesville TomSox","Valley League",15,45,8,9,1,0,0,4,1,0,12,0,12,0,0,2,0
"206942",2019,"Morehead City Marlins","Coastal Plain League",19,50,9,7,2,0,1,5,1,0,8,0,12,0,0,0,0
"211965",2019,"Forest City Owls","Coastal Plain League",10,24,2,3,0,0,0,1,1,0,7,0,12,0,0,0,0
"206492",2019,"Charlotte Crushers","Southern Collegiate League",9,21,5,6,0,0,0,4,1,0,4,0,12,0,0,0,0
"208042",2019,"Rockford Rivets","Northwoods League",13,32,5,5,2,0,0,4,1,0,6,0,11,0,0,3,0
"206535",2019,"San Luis Obispo Blues","California Collegiate League",11,40,4,14,3,1,0,4,1,0,5,0,11,0,0,2,0
"210117",2019,"Vermont Mountaineers","New England Collegiate League",6,20,2,4,0,0,0,0,1,0,4,0,11,0,0,0,0
"210231",2019,"Holly Springs Salamanders","Coastal Plain League",5,15,0,1,0,0,0,1,1,0,3,0,9,0,0,0,0
"196479",2019,"El Dorado Broncos","Sunflower Collegiate League",6,28,3,5,1,0,1,2,1,0,0,0,9,0,0,0,0
"212017",2019,"Brockton Rox","Futures League",5,16,1,0,0,0,0,2,1,0,3,0,8,0,0,3,0
"214272",2019,"Fayetteville SwampDogs","Coastal Plain League",9,26,4,6,1,0,1,3,1,0,5,0,8,0,0,2,0
"218978",2019,"Wenatchee AppleSox","West Coast League",9,17,1,1,0,0,0,1,1,0,6,0,8,0,0,1,0
